ID,Title,Authors (IDs),Authors (names),Base texts (IDs),Base texts (names)
95051,Nyāyasiddhi on Śālikānātha Miśra's Prakaraṇapañcikā,87356,Jayapura Nārāyaṇa Bhaṭṭa,88902,Prakaraṇapañcikā
92055,Nyāyaśikhāmaṇi on Rucidatta's Tattvacintāmaṇiprakāśa,86132,Rāmakṛṣṇa Adhvarīndra,"90746, 91549","Prakāśa on Gaṅgeśa's Tattvacintāmaṇi, Vedāntaparibhāṣā"
94428,Nyāyasindhu,86889,Nemisūri,,
89037,Nyāyasūcīnibandhana,85319,Vācaspati Miśra,88091,Nyāyasūtra
109295,Nyāyasudarśana,109294,Varada Nārāyaṇa Bhaṭṭāraka,,
89690,Nyāyasudhā,85484,Gauḍeśvara Jñānottama,,
90342,Nyāyasudhā,85651,Jayatīrtha,89936,Anuvyākhyāna
89879,Nyāyasudhā on Kumārila's Tantravārttika,85542,Someśvara Bhaṭṭa,88598,Tantravārttika
94540,Nyāyasudhākaṇṭakoddhāra,86945,Jalihāla Śrīnivāsācārya,,
94541,Nyāyasudhāmaṇḍana,86946,Satyapramoda Tīrtha,,
99613,Nyāyasudhā-ṭīkā,85695,Nārāyaṇa,,
89895,Nyāyasuryāvalī,85550,Bhāvasena Traividya,,
88091,Nyāyasūtra,85098,Gautama,,
41601,Nyāyasūtrabhāṣya,,,88091,Nyāyasūtra
112646,Nyāyasūtraṭīkā,,,88091,Nyāyasūtra
90565,Nyāyasūtroddhāra,85720,Vācaspati Miśra,88091,Nyāyasūtra
95872,Nyāyasvarūpanirūpaṇa,,,,
91904,Nyāyatantrabodhinī,86116,Viśvanātha Nyāyasiddhānta Pañcānana,,
95663,Nyāyatātparyadīpikā,87891,Vāgīśvara Bhaṭṭa,88091,Nyāyasūtra
90335,Nyāyatātparyadīpikā on Bhāsarvajña's Nyāyasāra,85646,Jayasiṃhasūri,89000,Nyāyasāra
93785,Nyāyatattvaprabodhinī,86598,Harinātha Tarkasiddhānta Bhaṭṭācārya,,
93376,Nyayatattvavivaraṇa,86454,Narasiṃha,,
95092,Nyāyatattvavivecana,87392,Kāṇva Tryambaka,,
94123,Nyāyatīrtha(prakaraṇa),86733,Nyāyavijaya,,
93602,Nyāyavādārthamañjarī,86523,Jayakṛṣṇa Tarkācārya,,
94647,Nyāyavaiśeṣikayoḥ pratyakṣalakṣaṇavikāśa,87018,Kamaleśa Miśra,,
89095,Nyāyavārtikatātparyapariśuddhi,85333,Udayana,89038,Nyāyavārttikatātparyaṭīkā
88569,Nyāyavārttika on Vātsyāyana's Nyāyabhāṣya,85196,Uddyotakara,88353,Nyāyabhāṣya
89038,Nyāyavārttikatātparyaṭīkā,85319,Vācaspati Miśra,88569,Nyāyavārttika on Vātsyāyana's Nyāyabhāṣya
94635,Nyāyāvasāna,87008,Ayya Devanātha Tātācārya,89093,Nyāyakusumāñjali
88620,Nyāyāvatāra,85172,Siddhasena Divākara,,
91623,Nyāyavilāsa on Annambhaṭṭa's Tarkabhāṣātattvaprabodhinī,86064,Viśvanātha Bhaṭṭa,91050,Tattvaprabodhinī on Keśava Miśra's Tarkabhāṣā
88823,Nyāyaviniścaya,85245,Akalaṅka,,
89956,Nyāyavivaraṇa,85566,Madhva,88037,Brahmasūtra
95045,Nyāyavivaraṇa on Gadādhara's Gādādharī,87350,Jātavadādhvarin,92258,Gādādharī
96073,Nyāyavivaraṇa (Vidyānanda),,,,
93549,Nyāyavivaraṇa on Vyāsatīrtha's Tātparyacandrikā,86504,Timmana,90894,Tātparyacandrikā
90231,Nyāyaviveka on Ānandabodha's Nyāyadīpāvalī,85617,Amṛtānanda,89616,Nyayadīpāvalī and Pramāṇamālā thereon
92915,Nyāyaviveka on Gopinātha Ṭhakkura's Tarkabhāṣānyāyavilāsa,86308,Anantārya,91359,Bhāvaprakāśikā
92542,Nyāyenduśekhara,86225,Lakṣmī Nṛsiṃha,,
93737,Nyāyenduśekhara,86582,Tyāgarāja Makhin,,
93670,Oṃkāravāda,86561,Anantācārya,,
91621,Oṃkāravādārtha,86063,Vidyādhīśa Tīrtha,,
94286,Oṃkāravādārtha,86820,Rāma Subrahmaṇya,,
93570,Oṃkāravicāra,86512,Vijayīndra Tīrtha,,
42058,Oṣadhināmāni,,,,
41815,Oṣadhināmnām keralabhāṣānāmāni,,,,
41870,Oṣadhinighaṇṭu,,,,
106369,Pacanavijayasvarodaya,,,,
89774,Paccayasaṃgaha,85502,Vācissara,,
95438,Paccīsī on Amitagati II's Sāmayikapāṭha,87689,Ratnākara,89153,Sāmayikapāṭha
112074,Padabhāvārthacandrikā - Gītagovindratīkā,112073,Śrīkāntamiśra,109801,Gītagovinda
94105,Padabodhinī on Patañjali's Yogasūtras,86721,Girijā Śaṃkara Śarman,88183,Yogasūtra
114009,Padacandrikā,114008,Rāyamukuṭa,41506,Amarakośa
93823,Padakṛtya on Annambhaṭṭa's Tarkasaṃgraha,86619,Candrajā Siṃha,91051,Tarkasaṃgraha
42207,Padakṛtyaka,40931,Candrajasimha,,
93179,Padamaṇimañjarī,86399,Nalla Dīkṣita,,
41745,Padamañjarī,40787,Haradatta,41544,Kāśikāvṛtti
91125,Padamañjarī,85926,Ananta Bhaṭṭa,,
90681,Padapañcikā on Bhāsarvajña's Nyāyasāra,85789,Vāsudeva Sārvabhauma,89000,Nyāyasāra
95700,Padapañcikā on Bhāsarvajña's Nyāyasāra,87923,Vāsudeva Sūri,89000,Nyāyasāra
109881,Pādaprakaraṇasaṅgati,99927,Jogarāja,,
96504,Padaprakāśa,96503,Ājaḍa,96500,Sarasvatīkaṇṭhābharaṇa
42284,Padarocanī,40954,Veṅkaṭapatipaṇḍita,,
90674,Padārthacandra,85783,Misaru Miśra,,
41782,Padārthacandrikā,40806,Candranandana,,
91126,Padārthacandrikā,85926,Ananta Bhaṭṭa,,
91430,Padārthacandrikā,86000,Keśava Bhaṭṭa,89614,Saptapadārthī
90609,Padārthacandrikā on Śivāditya's Saptapadārthī,85748,Śeṣānanta,89614,Saptapadārthī
93293,Padārthacandrikāvilāsa,86438,Kṛṣṇa Bhaṭṭa Ārḍe,,
41675,Padārtha-chandrikā,40689,Śeṣa ananta,,
114087,Padārthādarśa,114085,Kāśīnātha,112159,Mantramahodadhi
95377,Padārthadarśa on Lakṣmanagupta's Śāradātilakatantra,87630,Rāghava Bhaṭṭa,89035,Śāradātilakatantra
88455,Padārthadharmasaṃgraha,85164,Praśastapāda,,
91895,Padārthadīpikā,41099,Kauṇḍabhaṭṭa,,
92825,Padārthadīpikā,40667,Nāgeśabhaṭṭa,,
91829,Padārthadīpikā on Jayatīrtha's Upādhikhaṇḍanatattvaprakāśa,86108,Śrinivāsa Tīrtha,90360,Tattvaprakāśa
92084,Padārthadīpikā on Madhva's Mahābhāratatātparyanirṇaya,86143,Janārdana Bhaṭṭa,89951,Mahābhāratatātparyanirṇaya
91823,Padārthadīpikā on Madhva's Taittirīyopaniṣadbhāṣya,86108,Śrinivāsa Tīrtha,89960,Bhāṣya on Taittirīya Upaniṣad
91463,Padārthadīpikābodhita,86012,Viśvapati Tīrtha,,
91530,Padārthakaumudī on Madhva's Chāndogyopaniṣadbhāṣya,86040,Vedeśa Bhikṣu,89943,Bhāṣya on Chāndogya Upaniṣad
91526,Padārthakaumudī on Madhva's Kaṭhopaniṣadbhāṣya,86040,Vedeśa Bhikṣu,89947,Bhāṣya on Kaṭha Upaniṣad
90629,Padārthakhaṇḍana,85759,Pragalbha,,
92983,Padārthamaṇḍana,86324,Veṇīdatta,,
91606,Padārtha(maṇi)mālā,86059,Jayarāma Nyāyapañcānana,,
95487,Padārthamañjūṣā,87733,Śāntyānanda Sarasvatī,91549,Vedāntaparibhāṣā
93220,Padārthanirṇaya,86419,Dāmodara,,
91659,Padārthanirūpaṇa,86079,Rudra Nyāyavācaspati Bhaṭṭācārya,90766,Padārthatattvanirūpaṇa
94499,Padārthānuśāsana,86923,Viśvanātha Śāstrin,,
93350,Padārthapārijāta,86449,Kṛṣṇamitrācārya,,
91114,Padārtharatnamālā,85923,Raghunātha Vidyālaṃkāra,,
95792,Padārtharatnamālā,87999,Vrajabhūṣaṇa Miśra,,
90941,Padārtharatnamañjūṣā,85882,Kṛṣṇa Deva,,
95738,Padartharatnavali on the Bhagavatapurana,87956,Vijayadhvajatirtha,42357,Bhāgavatapurāṇa
93955,Padārthasāgara,86644,Kṛṣṇāvadhūta Paṇḍita,,
95498,Padārthasaṃgraha,87742,Śaṭhakopa,,
93061,Padārthasaṃgraha and Madhvasiddhāntasāra thereon,86356,Padmanābhācārya,,
89923,Padārthasāra,85563,Māghanandin,,
94472,Padārthaśāstra,86906,Ānanda Jhā,,
89606,Padārthasthāpanasaṃgrahaprakaraṇa,85457,Cakreśvara,,
89751,Padārthatattvanirṇaya,85494,Ānandānubhava,,
95540,Padārthatattvanirṇaya,87780,Someśvara,,
90766,Padārthatattvanirūpaṇa,85826,Raghunātha Śiromaṇi,,
93721,Padārthatattvasāra,86577,Jayanārāyaṇa Tarkapañcānana,,
92723,Padārthavivaraṇa on Chāndogya Upaniṣad,86285,Bhāskara Rāya Dīkṣita,44742,Chāndogyopaniṣad
95183,Padārthavivecana,87463,Lakṣmīpati,,
95391,Padārthavivecana,87644,Rāmabhadra,,
96074,Padārthaviveka,,,,
92481,Padārthīyadivyacakṣuḥ,86217,Umāpatya Upādhyāya,,
93269,Padarūpavicāra,86430,Candranārāyaṇa Bhaṭṭa,,
92016,Padavākyaratnākara,86123,Gokulanātha Upādhyāya,,
94983,Padāvalī,87294,Govindadāsa,,
95042,Padāvibhūṣaṇa on Rāmatāpanī Upaniṣad,87347,Jānakīnātha Bhakta,96103,Rāmatāpanīyopaniṣad
89337,Padavivṛti,85385,Nemisādhu,95951,Āvaśyakasūtra
91546,Padayojanā,86047,Dharmarājādhvarīndra,88729,Pañcapādikā
92100,Padayojanā on the Rāmatāpanīyopaniṣad,86144,Rāmānanda Tīrtha,96103,Rāmatāpanīyopaniṣad
91508,Padayojanikā,86031,Rāmatīrtha,88693,Upadeśasāhasrī
88593,Paddhati,85204,Vṛṣabhadeva,88354,Vākyapadīya
106343,Paddhaticintāmaṇi,,,,
106342,Paddhatikalpavallī,,,,
106372,Paddhatyudāharaṇa,,,,
111518,Padma Purāna - Sr̥ṣtī Khanda,,,,
88539,Padmacintāmaṇidhāraṇīsūtra,85187,Īśvarasena,,
106371,Padmakośa,,,,
88460,Padmamukhaśāstra,,,,
89529,Padmānandaśataka,85435,Padmānanda,,
42408,Padmapurāṇa,,,,
111840,"Padmapurāṇa, Pātālakhaṇḍa",,,,
41355,Padminīprabodha,40425,Vaidyanātha,41354,Śārīrapadminī
90186,Pādukāsahasra,85613,Vedāntadeśika,,
90356,Padyamala on Madva's Tantrasārasamgraha,85651,Jayatīrtha,89962,Tantrasarasaṃgraha
93804,Padyamālā on Sadānanda's Vedāntasāra,86606,Anantarāma Miśra,90726,Vedāntasāra
41356,Padyāmṛtataraṅginī,40416,Bhāskara,,
94140,Padyānandaprakāśa,86745,Pujyapāda Prajñānanda,,
94141,Padyānandaprakāśa-Bhāvārthakaumudipariśiṣṭa,86745,Pujyapāda Prajñānanda,94140,Padyānandaprakāśa
90874,Padyāvalī,85857,Rūpa Gosvāmin,,
106345,Pāhāḍā,,,,
96075,Paiṅgalopaniṣad,,,,
92631,Paiśācabhāṣya on Bādarāyaṇa's Brahmasūtras,86262,Hanumad Bhaṭṭa,88037,Brahmasūtra
42151,Pākadarpaṇa,40910,Nala,,
42054,Pākādhikāra,,,,
112998,Pākasaṃsthā,112997,Śaṅkarabhaṭṭa,,
42047,Pākāvalī,40871,Hariva.mśātmaja,,
42105,Pākāvalī,40896,Mādhava upādhyāya,,
42125,Pākāvalī,,,,
99966,Pākhaṇḍacapeṭikā,87961,Vijayarāmācārya,,
42423,Pākhaṇḍanigraha,40993,Śrīdhara,,
91017,Pakṣadharoddhāra,85911,Padmanābha Miśra,90652,Tattvacintāmaṇyāloka
93905,Pakṣasaṃgraha,86631,Appaya,,
92283,Pakṣatā,86189,Gadādhara Bhaṭṭācārya,,
92188,Pakṣatāpatrikā,86176,Caturbhuja,,
92216,Pakṣatāvāda,86177,Raghudeva Nyāyālaṃkāra Bhaṭṭācārya,,
113962,Paladāvaliya (kavi),,,,
104159,Pālakāpya,,,,
106347,Pallīpatanaparīkṣā,,,,
106374,Pallīpatanaphala,,,,
106349,Pallīpatanaśāntikārikā,,,,
106377,Pallīpatanaśaraṭhārohaṇaphala,,,,
108340,Pallīpatanavicāra,,,,
106351,Pallīśaraṭhasparśaphala,,,,
90572,Pampā on Bādarāyaṇa's Brahmasūtras,85723,Immāḍi Devarāya Prauḍhadevarāya,88037,Brahmasūtra
93755,Pañcabhūtavādārtha,86586,Kṛṣṇa Tātācārya,,
106379,Pañcabodhinī,,,,
96076,Pañcabrahmopaniṣad,,,,
95873,Pañcadarśanakhaṇḍana,,,,
99709,Pañcadaśamaprakaraṇa,85655,Rāmakṛṣṇa,,
93906,Pañcadaśāṅgayoga and Vyākhyā thereon,86631,Appaya,,
90299,Pañcadaśī,85636,Vidyāraṇya,,
95522,Pañcadaśikā,87763,Śivānanda Nātha,,
41888,Pañcadaśīṭīkā,,,90299,Pañcadaśī
99710,Pañcadaśīṭīkā,85655,Rāmakṛṣṇa,90299,Pañcadaśī
110906,Pañcadaśīyantra,110905,Śiva,,
110907,Pañcadaśīyantrapaṭala,,,,
93062,Pañcādhikaraṇopanyāsa,86356,Padmanābhācārya,,
91278,Pañcādhyāyī,85958,Rājanalla,,
89583,Pañcāgnigrantha,85454,Gorakṣanātha,,
89187,Pañcagranthī,85356,Buddhisāgarasūri,,
99161,Pañcākhyāna,,,,
95638,Pañcakośavimarṣiṇī,87870,Tyāgarāja of Kāśyapagotra; pupil of Ānandanātha,,
88670,Pañcakośaviveka,85218,Śaṃkara,,
99689,Pañcakośaviveka,85636,Vidyāraṇya,,
99690,Pañcakośavivekavyākhyā,85655,Rāmakṛṣṇa,99689,Pañcakośaviveka
95244,Pañcakrama,87520,Nāgārjuna,,
111290,Pañcākṣari Muktāvalī,,,,
93817,Pañcākṣarībhāṣya,86615,Mahādevāśrama,,
94323,Pañcalakṣaṇīsarvasva,86838,Kuruganti Śrīrāma Śāstrin,,
89265,Pañcaliṅgiprakaraṇa,85366,Jineśvara,,
114188,Pañcamāmnāyasāra,,,42078,Mahābhārata
91690,Pañcamatabhañjana,86083,Raṅgarāmānuja,,
109492,Pañcamī Rājataraṅgiṇī,109486,Dāmodara Śāstrin,,
112195,Pañcāmṛtavidhi,,,,
112139,Pañcamukhahanumatkavacastotra,,,,
112172,Pañcamukhamukhīhanumatkavacastotra,40944,Rāmacandra,,
106353,Pañcāṅga,,,,
106354,Pañcāṅgacintāmaṇi,,,,
108388,Pañcāṅgādigaṇita,,,,
106355,Pañcāṅgagaṇanā,,,,
106398,Pañcāṅgagaṇanāpaddhati,,,,
108390,Pañcāṅgagrahasādhana,,,,
106390,Pañcāṅgaprakāśa,,,,
106392,Pañcāṅgasādhanagrahagaṇitasāraṇī,,,,
106381,Pañcāṅgasāraṇī,,,,
106383,Pañcāṅgavāsanā,,,,
89327,Pañcanirgranthasaṃgrahaṇī,85384,Abhayadeva Sūri,,
88729,Pañcapādikā,85227,Padmapāda,,
90826,Pañcapadyanī,85845,Vallabha,,
106384,Pañcapakṣī,,,,
106356,Pañcapakṣīvicāra,,,,
88561,Pañcapāramitānirdeśasūtra,,,,
95023,Pañcaprakaraṇī,87330,Icchārāmasvāmin,,
94749,Pañcaprakāśana,87104,Anantavīrya and Vidyānandin,,
89214,Pañcaprakriyā,85361,Sarvajñātman,,
89048,Pañcapramāṇīpañcāśikā,85322,Kakuda,,
89063,Pañcaprarūpaṇa,85325,Kanakanandin,,
89498,"Pañcaprasthānyāyatarka on Vātsyāyana's Nyāyabhāṣya, Uddyotakara's Nyāyavārttika, Vācaspati Miśra's Tātparyaṭīkā and Udayana's Pariśuddhi",85422,Śrīkaṇṭha,"88353, 88569, 89095, 89038","Nyāyabhāṣya, Nyāyavārttika on Vātsyāyana's Nyāyabhāṣya, Nyāyavārtikatātparyapariśuddhi, Nyāyavārttikatātparyaṭīkā"
91259,Pañcarahasya and autocommentary,85954,Appayya Dīkṣita,,
111484,Pañcarakṣā Sūtra,,,,
113805,Pañcarakṣāsamādhividhi,,,,
89221,Pañcarakṣāvidhi,85363,Ratnākara Śānti,,
95711,Pañcarātnādhikararanavyavasthāsārasaṃgraha,87934,Vedāntarāma Varaja,90187,Pāñcarātrarakṣā
113148,Pañcaratnagītā,,,,
95455,Pañcaratnakārikā,87703,Sadāśiva,,
89305,Pañcaratnamālikā and Śrutisūktimālā thereon,85380,Haradatta,,
93494,Pañcaratnaprakāśa,86490,Pāṇḍuraṅga,,
97348,Pañcarātra,97249,Bhāsa,,
90187,Pāñcarātrarakṣā,85613,Vedāntadeśika,,
93048,Pañcarātrarakṣāsaṃgraha,86348,Gopāla Deśika,,
89743,Pañcarātravyākhyā,85491,Reṇuka,,
96077,Pañcārthabhāṣya,,,,
88471,Pañcasahasrapañcaśatabuddhanāmasūtra,,,,
88776,Pañcāśakasūtra,85238,Haribhadra Sūri,,
88915,Pañcasaṃgraha,85269,Haribhadra,,
89151,Pañcasaṃgraha,85351,Amitagati II,,
91065,Pañcasaṃgraha,85917,Sumatikīrti,,
92701,Pañcasaṃgraha,86276,Daddha,,
88969,Pañcasaṃgraha and autocommentary,85295,Candra,,
94351,Pañcasaṃgrahavṛtti,86852,Padmanandin,,
94595,Pañcasamīkṣaṇa on Śaṃkara's Brahmasūtrabhāṣya,86982,Rāma Śaṃkara Tripāṭhi,88641,Brahmasūtrabhāṣya
91035,Pañcasaṃskāradīpikā,44704,Vijayīndratīrtha,,
99816,Pañcasaṃskārapramāṇavidhi,,,,
106637,Pañcāśapraśna,,,,
90571,Pañcaśatībodhasambandha,85722,Śubhaśīla Gaṇi,,
89046,Pañcaśatikaprajñāpāramitāsūtra,,,,
90665,Pañcaśatiprabodhasambandha,85775,Śubhaśīla Gaṇi,,
106636,Pañcāśatpraśna,,,,
106632,Pañcasiddhāntasāra,,,,
88250,Pañcaskandhaprakaraṇa,85127,Vasubandhu,,
88549,Pañcaskandhaprakaraṇa,85193,Candrakīrti,,
93692,Pañcaślokī,86562,Kṛṣṇācārya,,
96078,Pañcaślokī,,,,
91945,Pañcaślokīvivaraṇa,86120,Harirāja,,
92404,Pañcaślokīvivaraṇa,86205,Puruṣottama Pītāmbara,,
88305,Pañcāstikāyasāra,85129,Kundakunda,,
88701,Pañcasūtra,85219,Cirantanācārya,,
106633,Pañcasvara,,,,
106702,Pañcasvarājātaka,,,,
106639,Pañcasvarāsāriṇī,,,,
99160,Pañcatantra,108903,Vasubhāga,,
112155,Pañcatantra,112154,Viṣṇuśarman,,
89375,Pañcatathāgatamudrāvivaraṇa,85393,Maitrīpa,,
92986,Pañcatattvaprakāśa,86324,Veṇīdatta,,
95311,Pancatirtha,87586,Nṛtyagopāla,,
95332,Pañcatriṃśatjñānadākiṇyavadāna,87597,Paramasvāmin,,
89654,Pañcāvaraṇastava,85472,Aghoraśivācārya,,
90570,Pañcavargasagrahaṇānamālā,85722,Śubhaśīla Gaṇi,,
92750,Pañcāvasthāviveka,86286,Vāsudevendra Yogin,,
93491,Pañcāvasthāviveka,86488,Vāsudeva,,
88186,Pañcavastukāvibhā*ṣā,85109,Dharmatrāta,,
111747,Paňcavidhamātṛkānyāsa,,,,
88101,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,,
106708,Pañcaviṃśatiślokakathana,,,,
113231,Pañcaviṃśatitatveṣu Sāṃkhyasūtrāṇi Bhāṣyam,,,,
106709,Pañcāyana,,,,
99162,Panchākiyān,99157,Muṣṭafá ibn Khāliqdād al-Hāshimī al-ʿAbbāsī,,
90352,Pañcikā,85651,Jayatīrtha,89956,Nyāyavivaraṇa
90895,Pañcikā,85861,Vyāsatīrtha,90357,Vivaraṇa
91525,Pañcikā,86040,Vedeśa Bhikṣu,89948,Kathālakṣaṇa
91616,Pañcikā,86061,Rotti Veṅkaṭabhaṭṭa Upādhyāya,90357,Vivaraṇa
92937,Pañcikā on Jayatīrtha's Īśopaniṣadbhāṣyaṭīkā,86318,Raghunātha Tīrtha,90346,Ṭīkā
91061,Pañcikā on Udayana's Nyāyapariśiṣṭa,85916,Vāmadhvaja,89094,"Nyāyapariśiṣṭa on Vācaspati Miśra's Tātparyaṭīkā, Book 5"
90790,Pañcikā on Yogavāsiṣṭha,85832,Mādhava Sarasvatī,89769,Yogavāsiṣṭha(rāmāyaṇa)
88671,Pañcīkaraṇa,85218,Śaṃkara,,
93706,Pañcīkaraṇa,86567,Rāmadāsa Svāmin,,
99837,Pañcīkaraṇamahāvākyārtha,85218,Śaṃkara,88671,Pañcīkaraṇa
93948,Pañcīkaraṇavārttika and Ṭīkā thereon,86643,Upendra Datta Pāṇḍeya,,
95874,Pañcīkṛta on Śaṃkara's Pañcīkaraṇa,,,88671,Pañcīkaraṇa
90666,Pañcvargasaṃgrahanāmamālā,85775,Śubhaśīla Gaṇi,,
112252,Pāṇḍavagītā,112251,Pāṇḍava,,
95295,Paṇḍitajanamanaścamatkāra,87570,Nīlakaṇṭha,,
92430,Paṇḍitakārabhinduipada,86205,Puruṣottama Pītāmbara,,
41683,Pāṇinīyadīpikā,40703,Nīlakaṇṭha vājapeyī,,
42516,Pāṇinīyaśikṣā,"40604, 96449","Pāṇini, Piṅgala",,
114066,Pāṇinīyaśikṣāpradīpa,114064,Rudraprasāda Śarman Avasthī,42516,Pāṇinīyaśikṣā
112061,Pāṇinīyaśikṣāvārttika,,,42516,Pāṇinīyaśikṣā
112060,Pāṇinīyaśikṣāvivṛti,,,42516,Pāṇinīyaśikṣā
112083,Pāṇinīyaṣoḍaśakārikā,40604,Pāṇini,,
42470,Pāṇinīyasūtraprakāśa,41108,Appā dīkṣita,,
42464,Pāṇinīyavādanakṣatramālā,85954,Appayya Dīkṣita,,
41603,Pañjikā,85634,Rājaśekhara Sūri,89119,Nyāyakandalī
89391,Panjika,85401,Municandra Sūri,88488,Āvaśyakasūtraniryukti
109453,Pañjikā,109454,Bhāskara,42004,Suśrutasaṃhitā
88603,Pañjikā on Dharmakīrti's Pramāṇavārttika,85208,Devendrabuddhi,88577,Pramāṇavārttika and Bhasya
89639,Panjika on Dignaga's  Nyayapravesa,85467,Sricandrasuri,88497,Nyāyapraveśa
89397,Pañjikā on Haribhadra Sūri's Caityavandanavṛtti,85401,Municandra Sūri,95970,Caityavandanasūtra
92149,Pañjikā on Jayatīrtha's Praśnopaniṣadbhāṣyaṭīkā,86158,Keśavācārya,90355,Ṭīkā on Madhva's Praśnopaniṣadbhāṣya
89388,Pañjīkā on Maitrīpa's Sekanirdeśa,85399,Rāmapāla,,
94812,Pañjikā on Nāgārjuna's Pañcākrama,87162,Bhavyakīrti,95244,Pañcakrama
95469,Pañjikā on Nāgārjuna's Pañcākrama,87716,Samatavajra,95244,Pañcakrama
90280,Pañjikā on Ratnaprabhā Sūri's Ratnākarāvatārikā,85634,Rājaśekhara Sūri,89739,Ratnākarāvatārikā on Vādideva's Pramāṇanayatattvāloka
88836,Pañjikā on Śāntarakṣita's Madhyamakālaṃkāra,85246,Kamalaśīla,88734,Madhyamālaṃkārakārikā and Vṛtti
88846,Pañjikā on Śāntarakṣita's Tattvasaṃgraha,85246,Kamalaśīla,88737,Tattvasaṃgraha
89065,Pañjikā on Śāntideva's Bodhicaryāvatāra,85326,Prajñākaramati,88605,Bodhi(sattva)caryāvatāra
88861,Pañjikā on Śāntisūri’s Bodhicaryāvatāra,85251,Prajñākaragupta,,
113526,Pāpaparimocana,,,,
92926,Parabrahmanirūpaṇa,86311,Ekojīrāja,,
91306,Parabrahmaprakāśikā on Madhva's Bṛhadāraṇyakopaniṣadbhāṣya,85972,Raghūttama Yati,89942,Bhāṣya on Bṛhadāraṇyaka Upaniṣad
96079,Parabrahmopaniṣad,,,,
90525,Parabrahmotthāpanasthala,85710,Bhuvanasundara Sūri,,
42187,Pāradaśodhanavidhi,,,,
110156,Parahitasaṃhitā,110155,Śrīnāthapaṇḍita,,
91068,Parakīyādhikaraṇaśarīrakhaṇḍana,85919,Ahobala Sūri,,
88853,Paralokasiddhi,85248,Dharmottara,,
88720,Paralokasiddhi and commentary,85224,Śubhagupta,,
92972,Paramādvaitadarśana,86323,Upaniṣad Brahmayogin,,
90248,Paramāgamasāra,85625,Śrutamuni,,
112261,Paramahaṃsamantra,,,,
95069,Paramahaṃsapaddhati,87372,Jñānasāgara,,
96081,Paramahaṃsaparivrājakopaniṣad,,,,
111252,Paramahaṃsapaṭalaṃ,,,,
95175,Paramahaṃsasahitā,87455,Lakṣmaṇa,,
111437,Paramahaṃsastavarāja,,,,
96080,Paramahaṃsopaniṣad,,,,
92973,Paramākṣaraviveka,86323,Upaniṣad Brahmayogin,,
91841,Paramāmṛta,86111,Mukunda Muni,,
92001,Paramāmṛta,86121,Mahādeva Sarasvatī Vedāntin,,
88672,Paramānandadīpikā,85218,Śaṃkara,,
94560,Paramāṇudarśana,86958,Jagadīśa Citrācārya,,
95877,Paramāṇukhaṇḍaṣaṭtriṃśikā,,,,
93868,Paramāṇutattvanirūpaṇa,86627,Rākhaladāsa Nyāyaratna Bhaṭṭācārya,,
89795,Paramāṇuvicāra,85514,Dharmaghoṣa,,
91215,Paramapadanirṇāyakaprakaraṇa,85945,Amṛtānanda Tīrtha,,
90188,Paramapadasopāna,85613,Vedāntadeśika,,
42534,Paramārcanatriṃśikā,41215,Nāga,,
94475,Parāmarśa on Vedānta Deśika's Adhikaraṇasārāvalī,86907,Navalpakkam Tātācāryasvāmin,90170,Adhikaraṇasārāvalī
91765,Parāmarśarahasya,86103,Harirāma Tarkavāgīśa,,
94377,Paramārthabhūṣaṇa,86865,T. Vīrarāghavācārya,,
89166,Paramārthacarcā,85352,Abhinavagupta,,
94244,Paramārthadarśana,86807,Rāmāvatāra Śarman,,
88391,Paramārthadharmavijayasūtra,,,,
89167,Paramārthadvādaśikā,85352,Abhinavagupta,,
99896,Paramārthanirṇaya,,,42357,Bhāgavatapurāṇa
94373,Paramārthaprakāśikā vs. Vāsudeva Śāstri Abhyaṅkar's  Advaitāmoda,86865,T. Vīrarāghavācārya,94316,Advaitāmoda
90899,Paramārthaprāpa on Śaṃkara's Bhagavadgītābhāṣya,85862,Sūrya Paṇḍita,88637,Bhagavadgitābhāṣya
94857,Paramārthaprāpa on the Bhagavadgītā,87202,Daivajña Paṇḍita,42214,Bhagavadgītā
88146,Paramārthasaṃvṛtisatyanirdeśasūtra,,,,
89168,Paramārthasāra,85352,Abhinavagupta,,
88673,Paramārthasāra(saṃgraha),85218,Śaṃkara,,
99921,Paramārthasārasaṃgraha,85352,Abhinavagupta,,
89301,Paramārthasārasaṅgrahavivṛti,85377,Vāmadeva,89168,Paramārthasāra
99928,Paramārthasārasaṅgrahavivṛti,41197,Yogarāja,99921,Paramārthasārasaṃgraha
99941,Paramārthasārasaṅgrahavivṛtti,,,99921,Paramārthasārasaṃgraha
99914,Paramārthasāravivaraṇam,96338,Rāghavānanda,89168,Paramārthasāra
109518,Paramārthastuti,85613,Vedāntadeśika,,
89707,Paramārthaviṃśatī,85486,Padmanandin,,
89453,Paramārthaviniścaya,85413,Anuruddha,,
94977,Paramārthaviveka,87289,Govinda,,
90753,Paramārthopadeśa,85823,Jñānabhūṣaṇa,,
93384,Paramasamayasāravicārasaṃgraha,86455,Kṣamākalyāṇagaṇi,,
90117,Paramasukhadvātriṃśikā,85598,Jinaprabhā Sūri,,
90189,Paramatabhaṅga,85613,Vedāntadeśika,,
